id,mint_count_per_week,burn_count_per_week,mint_ratio,swap_ratio,burn_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swap_in_per_week,swap_out_per_week,swap_rate,lp_avg,lp_std,lp_creator_holding_ratio,lp_lock_ratio,token_burn_ratio,token_creator_holding_ratio,number_of_token_creation_of_creator
0xdcfd676800921ff3a56f9656791d2587d276349a,0.9990650284290825,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.5901060070671378,0.0,1.998130056858165,0.0,2.0,100.0,0.0,100.0,0.0,0.0,0.0,2
0xdfba6c8931086df9bdcd174aed987ca0a68c44dc,0.9698960184228925,0.0,0.023255813953488372,0.9767441860465116,0.0,0.0,0.1436181546984871,0.0,35.886152681647026,4.8494800921144625,6.166666666666667,50.0,69.29646455628166,0.0,99.0,50.0,0.0,2
0xe0c3a372ca529f9aa96f8e86dd724bdb51badb18,0.9990435743558993,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.8721934369602763,0.0,3.996174297423597,0.9990435743558993,2.0,100.0,0.0,0.0,0.0,0.0,0.0,2
0xe31b8c53cc14a29258c7223f4902a8b59194e5a3,0.7658439668894047,0.0,0.022222222222222223,0.9777777777777777,0.0,0.0,0.05898321949847769,0.0,20.677787106013927,13.01934743711988,1.5,100.0,0.0,0.0,0.0,0.0,0.0,2
0xe334a647d9deeb5e8acb563d1085319f21ab4938,231.278886963747,0.0,0.12702561421850497,0.872974385781495,0.0,0.14116994551564385,0.10492316727023589,0.0,916.549663152627,672.8978316188029,1.3601694915254237,50.0,67.59940828143394,2.2,0.0,50.0,4.49,2
0xe364fc779ce6c58fe2588a4d74e433ce0bdbdedb,0.883634355376465,0.883634355376465,0.058823529411764705,0.8823529411764706,0.058823529411764705,0.0,0.009391557642568365,1.0,7.952709198388185,5.30180613225879,1.2857142857142858,100.0,0.0,100.0,0.0,0.0,59.99,2
0xe37d8c58a30a3c235079c7d44bd17c82614eaaba,1.7665821542487936,0.0,0.2,0.8,0.0,0.054910401441585745,0.1542822104314746,0.0,5.299746462746381,1.7665821542487936,2.0,100.0,0.0,0.0,0.0,0.0,0.0,2
0xe49a3f4471cbebd0b19ba5297a6ac8980517df26,0.9519941822577752,0.0,0.08333333333333333,0.9166666666666666,0.0,0.0,0.1155157715260017,0.0,8.567947640319977,1.9039883645155504,3.0,100.0,0.0,100.0,0.0,0.0,4.3,2
0xe5282f5e2c89a94aa4fe49e9907222903d3f580a,0.780656045373051,0.0,0.00819672131147541,0.9918032786885246,0.0,0.0,0.21219539465554071,0.0,56.987891312232726,37.471490177906446,1.489795918367347,100.0,0.0,0.0,0.0,0.0,0.0,2
0xe843aeea7cced3a203235f298309f51eff5ede63,0.9986575585398595,0.0,0.09090909090909091,0.9090909090909091,0.0,0.0,0.2878228782287823,0.0,9.986575585398596,0.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,2
0xe93431314350d90cb3652d8d6bae5004c22f2881,0.9122419613202168,0.9122419613202168,0.0006199628022318661,0.9987600743955363,0.0006199628022318661,0.0,0.03270771028840535,0.19665876044137362,1149.4248712634733,320.1969284233961,3.5795454545454546,100.0,0.0,0.0,0.0,0.0,84.58,2
0xe9672a2094544d4d701066d57ff5a64078a4bcd8,1.7293612543587882,0.0,0.00015881839116969746,0.9998411816088303,0.0,0.015921985440944964,0.08709019640989339,0.0,1354.9545427901105,9532.23923402564,0.14213151927437642,33.333333333333336,80.28852035004756,0.0,98.89,2.15,16.82,3
0xebe34b17947a8848d7e9809c2eff94518cc2e394,0.8526476061580105,0.0,0.08333333333333333,0.9166666666666666,0.0,0.0,0.34262342135476465,0.0,0.8526476061580105,8.526476061580105,0.09090909090909091,100.0,0.0,100.0,0.0,0.0,42.9,2
0xedb2cfd0684a00ecf016175298d9d94502bb2b6d,0.995449046604067,0.0,0.008547008547008548,0.9914529914529915,0.0,0.0,0.3251356238698011,0.0,58.73149374963995,56.740595656431815,1.0172413793103448,100.0,0.0,0.0,0.0,9.08,0.01,2
0xedb5373f59de5a02240bbb665cda3fd8327faca9,0.9801824228398062,0.0,0.017543859649122806,0.9824561403508771,0.0,0.0,0.15824337585868498,0.0,44.10820902779128,10.782006651237868,3.75,50.0,69.29646455628166,0.0,99.0,0.0,0.0,2
0xef3e42963cfbf7e204b10e86004f0d30e593d5ed,0.9888767713696629,0.0,0.018867924528301886,0.9811320754716981,0.0,0.0,0.0799647214464207,0.0,31.644056683829213,19.77753542739326,1.5238095238095237,100.0,0.0,0.0,0.0,0.0,0.0,2
0xef9681eb9bbc87f56764d1da388e858264068d3b,3.5586361503417865,1.7793180751708932,0.02702702702702703,0.9594594594594594,0.013513513513513514,0.35696097905640506,0.247723667195478,0.8155203903427497,70.28306396925028,56.04851936788314,1.234375,50.0,28.47708025763877,0.0,0.0,0.0,0.0,2
0xf2f685d11c5d9643b978a25c16b8a08b49775aea,0.9896858631032738,0.0,0.011904761904761904,0.9880952380952381,0.0,0.0,0.07187053783912423,0.0,58.39146592309316,23.752460714478573,2.36,100.0,0.0,0.0,0.0,0.0,0.0,2
0xf529529626ea6e8047606fe0b555403ad18c0e22,0.9941661776381651,0.0,0.017857142857142856,0.9821428571428571,0.0,0.0,0.19047619047619047,0.0,26.842486796230457,27.83665297386862,0.9310344827586207,100.0,0.0,0.0,0.0,50.0,0.0,2
0xf6d2067befad3b5a804f58ffc1e1ee3253ee321c,0.8193933941826862,0.0,0.012195121951219513,0.9878048780487805,0.0,0.0,0.14849182713585934,0.0,66.37086492879759,0.0,81.0,100.0,0.0,100.0,0.0,0.0,84.8,2
0xf824351badcff284d10eb0911d514f4e1d27f32b,0.9425155878177368,0.0,0.014705882352941176,0.9852941176470589,0.0,0.0,0.06479247431344376,0.0,37.70062351270947,25.447920871078892,1.4285714285714286,100.0,0.0,0.0,0.0,0.0,0.0,2
0xfa13eb41856a48fdd857e17d2260bbd34a575e44,0.9966859532869378,0.0,0.07142857142857142,0.9285714285714286,0.0,0.0,0.4420686225758329,0.0,10.963545486156315,1.9933719065738755,3.6666666666666665,100.0,0.0,0.0,0.0,22.5,0.0,2
0xfce26b8997a531ce07ec13d4465613a8906b4dd3,0.9170875797409773,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.27004883044678946,0.0,4.585437898704886,0.0,5.0,100.0,0.0,100.0,0.0,30.0,0.0,2
